Record #:  0
Notes :


6/26/20192:23:20 PMRecord #:  0
Notes :


6/26/20192:23:20 PM
Codes Data

Status Bits	CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE22B	00000118	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4CC	00001505	FFFFFFFFFFFFDE80	000007A2
FFFFFFFFFFC68340	0000238B	FFFFFFFFFFFFE22B	00000111	FFFFFFFFFFFFD869	FFFFFFFFFFFFC4D6	000014FE	FFFFFFFFFFFFDE8C	000007A7
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE21E	00000109	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4D6	00001500	FFFFFFFFFFFFDE7B	000007A9
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE221	000000FF	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4D8	00001506	FFFFFFFFFFFFDE88	00000798
FFFFFFFFFFC68340	00002390	FFFFFFFFFFFFE20D	000000F4	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4CC	00001510	FFFFFFFFFFFFDE90	00000790
FFFFFFFFFFC68340	00002387	FFFFFFFFFFFFE223	000000FC	FFFFFFFFFFFFD878	FFFFFFFFFFFFC4D0	0000151B	FFFFFFFFFFFFDE91	0000079A
FFFFFFFFFFC69340	00002396	FFFFFFFFFFFFE21C	000000FE	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4DA	00001511	FFFFFFFFFFFFDE81	0000078D
FFFFFFFFFFC68340	00002390	FFFFFFFFFFFFE223	00000105	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4CE	00001516	FFFFFFFFFFFFDE72	0000078C
FFFFFFFFFFC68340	00002389	FFFFFFFFFFFFE21F	00000105	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4CB	00001505	FFFFFFFFFFFFDE7C	0000079A
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE221	000000F9	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4DA	000014FD	FFFFFFFFFFFFDE87	000007A1
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE22A	000000FC	FFFFFFFFFFFFD877	FFFFFFFFFFFFC4D1	00001513	FFFFFFFFFFFFDE81	000007A6
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE21C	000000FA	FFFFFFFFFFFFD870	FFFFFFFFFFFFC4C7	00001517	FFFFFFFFFFFFDE8A	0000079A
FFFFFFFFFFC68340	0000238B	FFFFFFFFFFFFE210	00000108	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4D1	00001504	FFFFFFFFFFFFDE85	00000783
FFFFFFFFFFC68340	0000238C	FFFFFFFFFFFFE21D	00000108	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4CE	00001507	FFFFFFFFFFFFDE73	00000794
FFFFFFFFFFC69340	0000237A	FFFFFFFFFFFFE20B	0000011B	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C2	00001523	FFFFFFFFFFFFDE83	000007A4
FFFFFFFFFFC68340	0000238F	FFFFFFFFFFFFE212	000000F9	FFFFFFFFFFFFD871	FFFFFFFFFFFFC4C4	00001513	FFFFFFFFFFFFDE7F	0000079A
FFFFFFFFFFC68340	00002392	FFFFFFFFFFFFE21C	000000FA	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4C4	00001503	FFFFFFFFFFFFDE88	0000079C
FFFFFFFFFFC68340	00002373	FFFFFFFFFFFFE21A	0000010B	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4D0	000014F7	FFFFFFFFFFFFDE88	0000079A
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE216	000000F9	FFFFFFFFFFFFD840	FFFFFFFFFFFFC4C5	00001513	FFFFFFFFFFFFDE8A	00000793
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE21A	000000FD	FFFFFFFFFFFFD852	FFFFFFFFFFFFC4BF	0000150D	FFFFFFFFFFFFDE87	000007A7
FFFFFFFFFFC68340	0000238D	FFFFFFFFFFFFE226	0000011A	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4BE	00001507	FFFFFFFFFFFFDE86	000007A9
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE224	0000011F	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4CF	00001512	FFFFFFFFFFFFDEA8	0000079D
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE217	00000115	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4BF	0000150D	FFFFFFFFFFFFDE9B	000007A1
FFFFFFFFFFC69340	0000237B	FFFFFFFFFFFFE203	0000010F	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4BF	0000150F	FFFFFFFFFFFFDE85	00000795
FFFFFFFFFFC68340	00002387	FFFFFFFFFFFFE20D	00000112	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4D7	0000150F	FFFFFFFFFFFFDE7B	00000790
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE21B	00000103	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4CE	00001511	FFFFFFFFFFFFDE9B	000007A5
FFFFFFFFFFC68340	00002397	FFFFFFFFFFFFE210	0000010C	FFFFFFFFFFFFD870	FFFFFFFFFFFFC4C2	0000151A	FFFFFFFFFFFFDEA4	000007AE
FFFFFFFFFFC68340	0000239F	FFFFFFFFFFFFE21C	00000114	FFFFFFFFFFFFD873	FFFFFFFFFFFFC4AD	00001515	FFFFFFFFFFFFDE93	000007AA
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE222	00000111	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4B2	00001518	FFFFFFFFFFFFDE82	000007AC
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE21E	00000114	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4CC	000014FF	FFFFFFFFFFFFDE8E	000007B8
FFFFFFFFFFC68340	00002395	FFFFFFFFFFFFE212	0000011A	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4BF	00001508	FFFFFFFFFFFFDE94	000007B3
FFFFFFFFFFC69340	0000238B	FFFFFFFFFFFFE227	00000102	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4C9	00001507	FFFFFFFFFFFFDE8A	0000079E
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE224	00000107	FFFFFFFFFFFFD86B	FFFFFFFFFFFFC4C1	0000150A	FFFFFFFFFFFFDE87	00000793
FFFFFFFFFFC68340	00002392	FFFFFFFFFFFFE21C	000000F3	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4B6	00001513	FFFFFFFFFFFFDE97	00000793
FFFFFFFFFFC68340	0000239C	FFFFFFFFFFFFE21A	000000F8	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4C6	00001505	FFFFFFFFFFFFDE99	000007A4
FFFFFFFFFFC68340	0000238D	FFFFFFFFFFFFE204	00000106	FFFFFFFFFFFFD860	FFFFFFFFFFFFC4CE	00001500	FFFFFFFFFFFFDE96	0000079F
FFFFFFFFFFC68340	00002394	FFFFFFFFFFFFE20A	00000102	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4D4	00001500	FFFFFFFFFFFFDE8E	000007A7
FFFFFFFFFFC68340	0000238F	FFFFFFFFFFFFE212	00000105	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4CC	000014FE	FFFFFFFFFFFFDE89	000007A3
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE20D	00000100	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4CE	00001504	FFFFFFFFFFFFDE96	0000079C
FFFFFFFFFFC69340	00002394	FFFFFFFFFFFFE23D	00000101	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4BF	00001505	FFFFFFFFFFFFDE92	00000793
FFFFFFFFFFC68340	00002397	FFFFFFFFFFFFE22E	00000101	FFFFFFFFFFFFD880	FFFFFFFFFFFFC4BA	00001515	FFFFFFFFFFFFDE8B	000007A9
FFFFFFFFFFC68340	00002390	FFFFFFFFFFFFE227	00000109	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4DE	00001511	FFFFFFFFFFFFDE9D	000007A7
FFFFFFFFFFC68340	0000238F	FFFFFFFFFFFFE230	0000010F	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4E0	0000150D	FFFFFFFFFFFFDE85	000007A7
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE22A	00000106	FFFFFFFFFFFFD87B	FFFFFFFFFFFFC4D8	0000150B	FFFFFFFFFFFFDE8B	0000079E
FFFFFFFFFFC68340	0000236A	FFFFFFFFFFFFE21D	0000010D	FFFFFFFFFFFFD866	FFFFFFFFFFFFC4DD	00001507	FFFFFFFFFFFFDE94	00000791
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE22B	00000113	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4C1	000014F9	FFFFFFFFFFFFDE8D	0000079D
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE23D	0000010A	FFFFFFFFFFFFD848	FFFFFFFFFFFFC4D5	000014F2	FFFFFFFFFFFFDE87	000007A7
FFFFFFFFFFC69340	00002381	FFFFFFFFFFFFE23A	00000110	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4DB	0000150F	FFFFFFFFFFFFDE79	0000079D
FFFFFFFFFFC69340	00002378	FFFFFFFFFFFFE233	00000102	FFFFFFFFFFFFD869	FFFFFFFFFFFFC4CC	000014FB	FFFFFFFFFFFFDE8E	000007AE
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE230	000000F3	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4B0	00001502	FFFFFFFFFFFFDE97	000007A9
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE222	000000F2	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4CE	00001505	FFFFFFFFFFFFDEAA	0000079F
FFFFFFFFFFC68340	0000235E	FFFFFFFFFFFFE224	000000E9	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4C4	0000150C	FFFFFFFFFFFFDE98	00000792
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE20D	000000FB	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4D3	000014FE	FFFFFFFFFFFFDE84	0000078F
FFFFFFFFFFC68340	00002396	FFFFFFFFFFFFE218	00000116	FFFFFFFFFFFFD86D	FFFFFFFFFFFFC4E0	000014EE	FFFFFFFFFFFFDE6D	000007A6
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE224	0000010A	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4D8	0000150C	FFFFFFFFFFFFDE7A	000007A7
FFFFFFFFFFC69340	00002375	FFFFFFFFFFFFE224	0000010A	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4CA	0000150D	FFFFFFFFFFFFDE8B	000007A0
FFFFFFFFFFC69340	00002385	FFFFFFFFFFFFE218	0000010B	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4D2	00001517	FFFFFFFFFFFFDE84	00000784
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE222	0000010C	FFFFFFFFFFFFD874	FFFFFFFFFFFFC4C7	00001507	FFFFFFFFFFFFDE77	0000077F
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE22E	00000109	FFFFFFFFFFFFD87C	FFFFFFFFFFFFC4BE	000014F0	FFFFFFFFFFFFDE7F	0000078B
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE226	000000F0	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4B4	000014F5	FFFFFFFFFFFFDE76	000007A2
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE21D	0000010B	FFFFFFFFFFFFD848	FFFFFFFFFFFFC4C9	00001500	FFFFFFFFFFFFDE82	000007A8
FFFFFFFFFFC68340	00002395	FFFFFFFFFFFFE224	00000113	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4E4	00001503	FFFFFFFFFFFFDE90	000007A0
FFFFFFFFFFC68340	00002389	FFFFFFFFFFFFE21F	000000F9	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4CB	00001508	FFFFFFFFFFFFDE84	0000078D
FFFFFFFFFFC68340	00002375	FFFFFFFFFFFFE224	000000F1	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4C6	000014FD	FFFFFFFFFFFFDE85	0000078E
FFFFFFFFFFC69340	00002382	FFFFFFFFFFFFE217	00000105	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4C9	000014F4	FFFFFFFFFFFFDE9E	000007A2
FFFFFFFFFFC69340	00002384	FFFFFFFFFFFFE22C	00000107	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4AE	00001505	FFFFFFFFFFFFDE91	000007A5
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE228	000000F4	FFFFFFFFFFFFD86F	FFFFFFFFFFFFC4D0	000014FA	FFFFFFFFFFFFDE81	00000794
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE229	00000103	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4C0	000014E9	FFFFFFFFFFFFDE83	00000795
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE227	0000010F	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4B8	00001509	FFFFFFFFFFFFDE8D	00000793
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE221	00000110	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4BC	00001507	FFFFFFFFFFFFDE89	00000792
FFFFFFFFFFC68340	0000238D	FFFFFFFFFFFFE21A	000000FB	FFFFFFFFFFFFD874	FFFFFFFFFFFFC4B5	00001500	FFFFFFFFFFFFDE74	00000799
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE21D	000000EF	FFFFFFFFFFFFD878	FFFFFFFFFFFFC4CB	000014FD	FFFFFFFFFFFFDE7D	0000079F
FFFFFFFFFFC69340	00002386	FFFFFFFFFFFFE22C	00000102	FFFFFFFFFFFFD87B	FFFFFFFFFFFFC4CA	000014FE	FFFFFFFFFFFFDE91	000007AB
FFFFFFFFFFC69340	00002373	FFFFFFFFFFFFE231	0000010E	FFFFFFFFFFFFD876	FFFFFFFFFFFFC4C9	000014F4	FFFFFFFFFFFFDE8A	000007B3
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE226	0000011A	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4D6	00001511	FFFFFFFFFFFFDE7E	000007A9
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE217	00000112	FFFFFFFFFFFFD84A	FFFFFFFFFFFFC4C6	000014FB	FFFFFFFFFFFFDE82	0000079B
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE218	00000103	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4BC	0000150B	FFFFFFFFFFFFDE87	000007A6
FFFFFFFFFFC68340	0000237F	FFFFFFFFFFFFE21D	000000FD	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4C7	000014FA	FFFFFFFFFFFFDE84	000007A5
FFFFFFFFFFC68340	0000236E	FFFFFFFFFFFFE206	0000010C	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4CE	00001503	FFFFFFFFFFFFDE77	0000079D
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE20E	0000010C	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4B6	000014FD	FFFFFFFFFFFFDE74	00000798
FFFFFFFFFFC69340	0000237B	FFFFFFFFFFFFE227	00000106	FFFFFFFFFFFFD864	FFFFFFFFFFFFC4CD	000014F4	FFFFFFFFFFFFDE8F	00000793
FFFFFFFFFFC69340	00002373	FFFFFFFFFFFFE227	000000F8	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4CC	000014FD	FFFFFFFFFFFFDE7D	0000079A
FFFFFFFFFFC68340	0000236D	FFFFFFFFFFFFE229	000000F5	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4C4	000014FA	FFFFFFFFFFFFDE7B	0000078B
FFFFFFFFFFC68340	00002376	FFFFFFFFFFFFE22B	000000F8	FFFFFFFFFFFFD840	FFFFFFFFFFFFC4D5	000014F8	FFFFFFFFFFFFDE8E	00000790
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE226	00000105	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4D3	000014F8	FFFFFFFFFFFFDE92	00000789
FFFFFFFFFFC68340	0000238B	FFFFFFFFFFFFE221	000000FD	FFFFFFFFFFFFD84D	FFFFFFFFFFFFC4CC	000014F6	FFFFFFFFFFFFDE99	00000796
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE21A	000000FD	FFFFFFFFFFFFD842	FFFFFFFFFFFFC4DF	000014F3	FFFFFFFFFFFFDEA3	00000795
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE231	00000113	FFFFFFFFFFFFD85D	FFFFFFFFFFFFC4C4	000014F2	FFFFFFFFFFFFDE9D	0000078F
FFFFFFFFFFC68340	0000237F	FFFFFFFFFFFFE211	000000F9	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4CF	00001500	FFFFFFFFFFFFDE89	0000079D
FFFFFFFFFFC69340	0000237F	FFFFFFFFFFFFE20F	00000100	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4D8	00001514	FFFFFFFFFFFFDE85	00000792
FFFFFFFFFFC69340	00002376	FFFFFFFFFFFFE21A	000000F4	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4D8	00001500	FFFFFFFFFFFFDE84	00000797
FFFFFFFFFFC68340	0000236E	FFFFFFFFFFFFE215	000000EE	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4D4	000014F9	FFFFFFFFFFFFDE92	0000079C
FFFFFFFFFFC68340	00002371	FFFFFFFFFFFFE21E	00000100	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4C9	0000150A	FFFFFFFFFFFFDE96	0000078B
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE230	00000102	FFFFFFFFFFFFD867	FFFFFFFFFFFFC4C6	000014FA	FFFFFFFFFFFFDE8D	0000079F
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE214	00000103	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4CB	000014EE	FFFFFFFFFFFFDE89	0000079C
FFFFFFFFFFC68340	0000235F	FFFFFFFFFFFFE224	000000F8	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4C4	000014F5	FFFFFFFFFFFFDE8A	00000798
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE22B	000000F2	FFFFFFFFFFFFD85C	FFFFFFFFFFFFC4C6	00001500	FFFFFFFFFFFFDE87	00000790
FFFFFFFFFFC69340	0000237C	FFFFFFFFFFFFE22F	000000F7	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4C9	000014FD	FFFFFFFFFFFFDE81	0000079D
FFFFFFFFFFC69340	00002382	FFFFFFFFFFFFE22B	000000F8	FFFFFFFFFFFFD856	FFFFFFFFFFFFC4D5	000014F4	FFFFFFFFFFFFDE8A	000007AC
FFFFFFFFFFC68340	00002393	FFFFFFFFFFFFE21D	000000FB	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4DD	000014F8	FFFFFFFFFFFFDE96	000007AE
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE21C	0000010D	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4DF	000014FF	FFFFFFFFFFFFDE8E	000007AE
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE22C	000000F6	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4CD	0000150D	FFFFFFFFFFFFDE93	000007A2
FFFFFFFFFFC68340	00002389	FFFFFFFFFFFFE22B	000000FD	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4DF	000014FA	FFFFFFFFFFFFDE89	000007A2
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE226	000000F8	FFFFFFFFFFFFD86A	FFFFFFFFFFFFC4EF	0000150D	FFFFFFFFFFFFDE7A	000007A7
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE220	000000EF	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4E4	00001509	FFFFFFFFFFFFDE7A	000007A1
FFFFFFFFFFC69340	00002392	FFFFFFFFFFFFE221	000000FB	FFFFFFFFFFFFD868	FFFFFFFFFFFFC4CF	000014FE	FFFFFFFFFFFFDE92	000007A3
FFFFFFFFFFC69340	00002387	FFFFFFFFFFFFE21F	00000111	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4DD	000014FF	FFFFFFFFFFFFDE8F	0000079A
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE22F	00000108	FFFFFFFFFFFFD869	FFFFFFFFFFFFC4C9	00001507	FFFFFFFFFFFFDE91	00000791
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE227	0000010E	FFFFFFFFFFFFD871	FFFFFFFFFFFFC4DF	0000150E	FFFFFFFFFFFFDE94	00000797
FFFFFFFFFFC68340	0000237A	FFFFFFFFFFFFE228	0000010E	FFFFFFFFFFFFD852	FFFFFFFFFFFFC4E3	000014FD	FFFFFFFFFFFFDE87	000007A9
FFFFFFFFFFC68340	00002382	FFFFFFFFFFFFE21F	000000F9	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4D4	00001500	FFFFFFFFFFFFDE87	000007A4
FFFFFFFFFFC68340	0000237D	FFFFFFFFFFFFE222	00000100	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4CA	00001510	FFFFFFFFFFFFDE8E	00000799
FFFFFFFFFFC68340	00002380	FFFFFFFFFFFFE217	000000F8	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4C6	000014FE	FFFFFFFFFFFFDE8B	00000790
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE215	000000FB	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4C1	0000150D	FFFFFFFFFFFFDE8E	0000078C
FFFFFFFFFFC69340	0000237D	FFFFFFFFFFFFE217	0000010A	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4CC	00001514	FFFFFFFFFFFFDE89	00000794
FFFFFFFFFFC68340	00002381	FFFFFFFFFFFFE202	00000108	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4BA	00001508	FFFFFFFFFFFFDE89	00000784
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE20D	00000107	FFFFFFFFFFFFD86C	FFFFFFFFFFFFC4C7	000014FE	FFFFFFFFFFFFDE8A	00000795
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE220	0000010F	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4CB	000014F4	FFFFFFFFFFFFDE84	000007A2
FFFFFFFFFFC68340	00002384	FFFFFFFFFFFFE221	00000102	FFFFFFFFFFFFD855	FFFFFFFFFFFFC4C9	00001508	FFFFFFFFFFFFDE8C	000007AC
FFFFFFFFFFC68340	00002379	FFFFFFFFFFFFE22C	0000010D	FFFFFFFFFFFFD854	FFFFFFFFFFFFC4CD	00001503	FFFFFFFFFFFFDEA2	000007A1
FFFFFFFFFFC68340	00002362	FFFFFFFFFFFFE219	00000117	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C9	000014FF	FFFFFFFFFFFFDEA3	000007A9
FFFFFFFFFFC68340	0000236F	FFFFFFFFFFFFE208	0000010C	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4CB	000014FF	FFFFFFFFFFFFDE99	000007AE
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE216	0000010C	FFFFFFFFFFFFD84D	FFFFFFFFFFFFC4C4	00001511	FFFFFFFFFFFFDE98	0000079F
FFFFFFFFFFC69340	0000236E	FFFFFFFFFFFFE220	00000102	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4D9	00001511	FFFFFFFFFFFFDE94	00000797
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE227	00000107	FFFFFFFFFFFFD850	FFFFFFFFFFFFC4E0	00001508	FFFFFFFFFFFFDE98	0000079A
FFFFFFFFFFC68340	00002369	FFFFFFFFFFFFE222	00000105	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4C9	00001506	FFFFFFFFFFFFDE94	00000799
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE223	00000101	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4C9	000014FC	FFFFFFFFFFFFDE84	000007A4
FFFFFFFFFFC68340	00002365	FFFFFFFFFFFFE22B	000000FE	FFFFFFFFFFFFD858	FFFFFFFFFFFFC4D6	000014F3	FFFFFFFFFFFFDE84	000007A2
FFFFFFFFFFC68340	0000236C	FFFFFFFFFFFFE22B	0000010C	FFFFFFFFFFFFD865	FFFFFFFFFFFFC4CA	00001501	FFFFFFFFFFFFDE84	000007A3
FFFFFFFFFFC68340	0000236B	FFFFFFFFFFFFE217	000000F9	FFFFFFFFFFFFD85E	FFFFFFFFFFFFC4D1	000014FB	FFFFFFFFFFFFDE80	000007A2
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE211	000000F0	FFFFFFFFFFFFD857	FFFFFFFFFFFFC4D4	000014F2	FFFFFFFFFFFFDE8D	00000795
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE22A	000000F3	FFFFFFFFFFFFD859	FFFFFFFFFFFFC4CD	00001510	FFFFFFFFFFFFDE8A	000007AE
FFFFFFFFFFC68340	00002374	FFFFFFFFFFFFE226	000000F6	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4C7	00001515	FFFFFFFFFFFFDE9C	000007AA
FFFFFFFFFFC68340	0000237B	FFFFFFFFFFFFE21A	000000F3	FFFFFFFFFFFFD851	FFFFFFFFFFFFC4C6	00001500	FFFFFFFFFFFFDEA8	00000797
FFFFFFFFFFC68340	0000237E	FFFFFFFFFFFFE222	0000010A	FFFFFFFFFFFFD86D	FFFFFFFFFFFFC4C4	000014FB	FFFFFFFFFFFFDE96	00000786
FFFFFFFFFFC68340	0000237F	FFFFFFFFFFFFE21E	0000010C	FFFFFFFFFFFFD863	FFFFFFFFFFFFC4D4	0000150E	FFFFFFFFFFFFDE8E	00000793
FFFFFFFFFFC68340	00002383	FFFFFFFFFFFFE22F	00000100	FFFFFFFFFFFFD861	FFFFFFFFFFFFC4D6	00001512	FFFFFFFFFFFFDE89	0000078D
FFFFFFFFFFC68340	0000237C	FFFFFFFFFFFFE222	000000FA	FFFFFFFFFFFFD85A	FFFFFFFFFFFFC4D6	00001500	FFFFFFFFFFFFDE84	0000078C
FFFFFFFFFFC68340	00002377	FFFFFFFFFFFFE20C	0000010F	FFFFFFFFFFFFD84E	FFFFFFFFFFFFC4D5	0000150D	FFFFFFFFFFFFDE84	00000786
FFFFFFFFFFC68340	00002388	FFFFFFFFFFFFE209	0000010C	FFFFFFFFFFFFD85F	FFFFFFFFFFFFC4C8	000014FB	FFFFFFFFFFFFDE7B	00000781
FFFFFFFFFFC68340	0000238A	FFFFFFFFFFFFE21B	00000100	FFFFFFFFFFFFD862	FFFFFFFFFFFFC4C7	000014FC	FFFFFFFFFFFFDE75	00000794
FFFFFFFFFFC68340	00002378	FFFFFFFFFFFFE231	0000010B	FFFFFFFFFFFFD85B	FFFFFFFFFFFFC4C9	000014F7	FFFFFFFFFFFFDE89	0000078D
FFFFFFFFFFC68340	00002372	FFFFFFFFFFFFE227	0000011E	FFFFFFFFFFFFD853	FFFFFFFFFFFFC4D6	000014F8	FFFFFFFFFFFFDE89	00000793
FFFFFFFFFFC68340	00002385	FFFFFFFFFFFFE214	00000111	FFFFFFFFFFFFD84C	FFFFFFFFFFFFC4E3	0000150B	FFFFFFFFFFFFDE9D	000007A0
